"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties"
"CHEMBL283178";"";"0";"413.45";"0";"3.93";"1q";"CSc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1";"IC50";"'='";"9.0";"nM";"8.05";"";"";"UO_0000065";"19.46";"0.41";"4.12";"10.32";"1";"CHEMBL763093";"In vitro inhibitory concentration required to block human recombinant prostaglandin G/H synthase 2 (COX-2)";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Cyclooxygenase-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1130002";"1";"Scientific Literature";"J. Med. Chem.";"1997";"None";""
"CHEMBL56367";"NIMESULIDE";"4";"308.31";"0";"2.76";"1b(Nimesulide)";"CS(=O)(=O)Nc1ccc([N+](=O)[O-])cc1Oc1ccccc1";"IC50";"'='";"9400.0";"nM";"5.03";"";"";"UO_0000065";"16.30";"0.33";"2.27";"5.10";"0";"CHEMBL768683";"Inhibition of human Prostaglandin G/H synthase 2 at 10 ug/mL expressed as the mean percent inhibition of control PGE-2 production";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Cyclooxygenase-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1129978";"1";"Scientific Literature";"J. Med. Chem.";"1997";"None";""
"CHEMBL497859";"";"0";"418.36";"0";"2.35";"14";"CC(C(=O)OCC(CO[N+](=O)[O-])O[N+](=O)[O-])c1cccc(C(=O)c2ccccc2)c1";"IC50";"'='";"740.0";"nM";"6.13";"";"";"UO_0000065";"14.65";"0.28";"3.78";"4.14";"0";"CHEMBL997885";"Inhibition of COX2 in human whole blood";"B";"BAO_0000221";"tissue-based format";"Homo sapiens";"CHEMBL3638178";"Blood";"None";"None";"";"";"";"CHEMBL230";"Cyclooxygenase-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1156585";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2008";"None";""
"CHEMBL52820";"";"0";"397.80";"0";"4.74";"192";"NS(=O)(=O)c1ccc(-c2cc(F)c(F)cc2-c2ccc(F)c(Cl)c2)cc1";"IC50";"'='";"1.995";"nM";"8.70";"";"";"UO_0000065";"21.87";"0.46";"3.96";"14.46";"0";"CHEMBL763870";"Inhibition of human Prostaglandin G/H synthase 2";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Cyclooxygenase-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1134614";"1";"Scientific Literature";"J. Med. Chem.";"2001";"None";""
"CHEMBL143962";"";"0";"294.46";"1";"5.45";"48";"CCCCCCCCCSc1ccccc1OC(C)=O";"IC50";"'>'";"40000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL760085";"Inhibitory concentration in DMSO with purified human Prostaglandin G/H synthase 2 (COX-2)";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Cyclooxygenase-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1131194";"1";"Scientific Literature";"J. Med. Chem.";"1998";"None";""
"CHEMBL444539";"";"0";"212.25";"0";"2.44";"2a";"O=C(NNc1ccccc1)c1ccccc1";"IC50";"'='";"10000.0";"nM";"5.00";"";"";"UO_0000065";"23.56";"0.43";"2.56";"12.16";"0";"CHEMBL768959";"Inhibitory activity against human prostaglandin G/H synthase 2 in ECV-304 cells measured by the presence of PGE-2";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"ECV-304";"None";"";"";"";"CHEMBL230";"Cyclooxygenase-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1133431";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2000";"CHEMBL3307513";""
"CHEMBL42175";"";"0";"400.81";"0";"4.62";"33";"CS(=O)(=O)c1ccc(-n2cc(C(F)(F)F)nc2-c2cccc(Cl)c2)cc1";"IC50";"'='";"60.26";"nM";"7.22";"";"";"UO_0000065";"18.01";"0.38";"2.60";"13.90";"0";"CHEMBL763870";"Inhibition of human Prostaglandin G/H synthase 2";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Cyclooxygenase-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1134614";"1";"Scientific Literature";"J. Med. Chem.";"2001";"None";""
"CHEMBL333084";"";"0";"390.89";"0";"4.38";"10j";"CC(C)Oc1ccc(-c2c(Cl)ncn2-c2ccc(S(C)(=O)=O)cc2)cc1";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL762914";"In vitro inhibitory activity against human Prostaglandin G/H synthase 2 (COX-2) in 143982 cells";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"143982";"None";"";"";"";"CHEMBL230";"Cyclooxygenase-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1145864";"1";"Scientific Literature";"J. Med. Chem.";"2003";"None";""
"CHEMBL110382";"";"0";"451.29";"0";"4.79";"127";"CS(=O)(=O)c1ccc(-n2cc(C(F)(F)F)nc2-c2cc(Br)cs2)cc1";"IC50";"'='";"25.7";"nM";"7.59";"";"";"UO_0000065";"16.82";"0.41";"2.80";"14.61";"0";"CHEMBL763870";"Inhibition of human Prostaglandin G/H synthase 2";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Cyclooxygenase-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1134614";"1";"Scientific Literature";"J. Med. Chem.";"2001";"None";""
"CHEMBL117708";"";"0";"347.83";"0";"3.18";"10q";"CS(=O)(=O)c1ccc(-n2cnc(Cl)c2-c2ccc(N)cc2)cc1";"IC50";"'='";"187.0";"nM";"6.73";"";"";"UO_0000065";"19.34";"0.40";"3.55";"8.63";"0";"CHEMBL762914";"In vitro inhibitory activity against human Prostaglandin G/H synthase 2 (COX-2) in 143982 cells";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"143982";"None";"";"";"";"CHEMBL230";"Cyclooxygenase-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1145864";"1";"Scientific Literature";"J. Med. Chem.";"2003";"None";""
"CHEMBL119170";"";"0";"287.40";"0";"3.55";"13";"CC(C)(C)c1cc(C(=O)NC2CC2)cc2c1OCC2(C)C";"IC50";"'='";"550.0";"nM";"6.26";"";"";"UO_0000065";"21.78";"0.41";"2.71";"16.33";"0";"CHEMBL768957";"Inhibitory activity against prostaglandin G/H synthase 2 (COX-2)";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Cyclooxygenase-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1131087";"1";"Scientific Literature";"J. Med. Chem.";"1998";"None";""
"CHEMBL342799";"";"0";"313.30";"None";"None";"111";"CCCCCCC[Se]c1ccccc1OC(C)=O";"IC50";"'='";"12000.0";"nM";"4.92";"";"";"UO_0000065";"15.71";"None";"None";"None";"0";"CHEMBL760085";"Inhibitory concentration in DMSO with purified human Prostaglandin G/H synthase 2 (COX-2)";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Cyclooxygenase-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1131194";"1";"Scientific Literature";"J. Med. Chem.";"1998";"None";""
"CHEMBL144806";"";"0";"238.35";"0";"3.89";"44";"CCCCCSc1ccccc1OC(C)=O";"IC50";"'='";"5000.0";"nM";"5.30";"";"";"UO_0000065";"22.24";"0.45";"1.41";"20.16";"0";"CHEMBL760085";"Inhibitory concentration in DMSO with purified human Prostaglandin G/H synthase 2 (COX-2)";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Cyclooxygenase-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1131194";"1";"Scientific Literature";"J. Med. Chem.";"1998";"None";""
"CHEMBL419268";"";"0";"399.25";"0";"3.36";"31";"Cc1oc(=O)n(-c2ccc(Cl)c(Cl)c2)c1-c1ccc(S(N)(=O)=O)cc1";"IC50";"'='";"230.14";"nM";"6.64";"";"";"UO_0000065";"16.63";"0.36";"3.28";"6.97";"0";"CHEMBL873458";"Binding affinity towards Prostaglandin G/H synthase 2";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Cyclooxygenase-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1136323";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2003";"None";""
"CHEMBL148542";"";"0";"264.31";"0";"2.25";"6";"CS(=O)(=O)Nc1ccncc1Oc1ccccc1";"IC50";"'='";"37500.0";"nM";"4.43";"";"";"UO_0000065";"16.75";"0.34";"2.18";"6.48";"0";"CHEMBL765813";"The inhibitory activity against cyclooxygenase Prostaglandin G/H synthase 2 (COX-2) measured as PGE-2 production after blood coagulation using human Whole blood assay";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Cyclooxygenase-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1135651";"1";"Scientific Literature";"J. Med. Chem.";"2002";"None";""
"CHEMBL411894";"";"0";"429.42";"0";"3.95";"14";"NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)c3c2-c2cc(F)ccc2CS3)cc1";"IC50";"'='";"21.0";"nM";"7.68";"";"";"UO_0000065";"17.88";"0.37";"3.73";"9.85";"1";"CHEMBL767759";"Inhibition of Prostaglandin G/H synthase 2 (COX-2)";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Cyclooxygenase-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1151064";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"1996";"None";""
"CHEMBL46171";"";"0";"441.86";"1";"5.40";"8";"CS(=O)(=O)c1ccc(-c2cc(C(F)(F)F)cnc2OCc2ccc(Cl)cc2)cc1";"IC50";"'<'";"200.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL873640";"Inhibition of Prostaglandin G/H synthase 2 in CHO whole cell assay";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"CHO whole";"None";"";"";"";"CHEMBL230";"Cyclooxygenase-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1131754";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"1999";"None";""
"CHEMBL42485";"DUP-697";"0";"411.32";"1";"5.39";"DuP-697";"CS(=O)(=O)c1ccc(-c2cc(Br)sc2-c2ccc(F)cc2)cc1";"IC50";"'='";"2.0";"nM";"8.70";"";"";"UO_0000065";"21.15";"0.52";"3.31";"25.48";"1";"CHEMBL665718";"In vitro inhibition of the production of PGE-2 in arachidonic acid stimulated chinese hamster ovary (CHO) cells transfected with human cyclooxygenase-2";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"CHO";"None";"";"";"";"CHEMBL230";"Cyclooxygenase-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1129863";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"1997";"CHEMBL3308072";""
"CHEMBL126629";"";"0";"374.85";"0";"4.34";"5";"Cc1cc(=O)c(-c2ccc(Cl)cc2)c(-c2ccc(S(C)(=O)=O)cc2)o1";"IC50";"'='";"2150.0";"nM";"5.67";"";"";"UO_0000065";"15.12";"0.31";"1.33";"8.81";"1";"CHEMBL766724";"Inhibition concentration against cyclooxygenase-2 (COX-2) in human whole blood";"B";"BAO_0000221";"tissue-based format";"None";"CHEMBL3638178";"Blood";"None";"None";"";"";"";"CHEMBL230";"Cyclooxygenase-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1149180";"1";"Scientific Literature";"J. Med. Chem.";"2004";"None";""
"CHEMBL294969";"";"0";"361.85";"0";"3.05";"95";"CS(=O)(=O)c1ccc(-n2cc(CN)nc2-c2ccc(Cl)cc2)cc1";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL762906";"Concentration required to inhibit human Prostaglandin G/H synthase 2 (COX-2) by 50%";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Cyclooxygenase-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1130039";"1";"Scientific Literature";"J. Med. Chem.";"1997";"None";""
"CHEMBL332937";"";"0";"314.45";"0";"4.95";"56";"CC(C)(C)c1cc(C(=O)c2cccs2)cc2c1OCC2(C)C";"IC50";"'='";"38.0";"nM";"7.42";"";"";"UO_0000065";"23.60";"0.46";"2.47";"28.21";"0";"CHEMBL768957";"Inhibitory activity against prostaglandin G/H synthase 2 (COX-2)";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Cyclooxygenase-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1131087";"1";"Scientific Literature";"J. Med. Chem.";"1998";"None";""
"CHEMBL302266";"";"0";"413.40";"0";"4.04";"10";"CCn1nc(-c2ccc(S(N)(=O)=O)cc2)c(-c2ccc(F)cc2)c1C(F)(F)F";"IC50";"'='";"33.0";"nM";"7.48";"";"";"UO_0000065";"18.10";"0.36";"3.44";"9.59";"0";"CHEMBL763089";"In vitro inhibitory concentration against human Prostaglandin G/H synthase 2";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Cyclooxygenase-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1151520";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"1997";"None";""
"CHEMBL418516";"";"0";"424.45";"0";"4.00";"14";"CN(C)c1ccc(-n2nc(C(F)(F)F)cc2-c2ccc(NS(C)(=O)=O)cc2)cc1";"IC50";"'='";"530.0";"nM";"6.28";"";"";"UO_0000065";"14.79";"0.30";"2.28";"9.33";"0";"CHEMBL762918";"In vitro inhibitory activity against human recombinant prostaglandin G/H synthase 2 expressed in sf-9 cells infected with baculovirus";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"Sf9";"None";"";"";"";"CHEMBL230";"Cyclooxygenase-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1147488";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2004";"CHEMBL3308860";""
"CHEMBL1201220";"DIATRIZOIC ACID";"4";"613.92";"1";"3.12";"DIATRIZOIC ACID";"CC(=O)Nc1c(I)c(NC(C)=O)c(I)c(C(=O)O)c1I";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909131";"DRUGMATRIX: Cyclooxygenase COX-2 enzyme inhibition (substrate: Arachidonic acid)";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"Sf21";"None";"";"";"";"CHEMBL230";"Cyclooxygenase-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL4106362";""
"CHEMBL1712923";"IRSOGLADINE MALEATE";"1";"372.17";"0";"2.01";"IRSOGLADINE MALEATE";"Nc1nc(N)nc(-c2cc(Cl)ccc2Cl)n1.O=C(O)/C=C\C(=O)O";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909131";"DRUGMATRIX: Cyclooxygenase COX-2 enzyme inhibition (substrate: Arachidonic acid)";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"Sf21";"None";"";"";"";"CHEMBL230";"Cyclooxygenase-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL4106362";""
"CHEMBL193";"NIFEDIPINE";"4";"346.34";"0";"2.18";"NIFEDIPINE";"COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccccc1[N+](=O)[O-]";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909131";"DRUGMATRIX: Cyclooxygenase COX-2 enzyme inhibition (substrate: Arachidonic acid)";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"Sf21";"None";"";"";"";"CHEMBL230";"Cyclooxygenase-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL4106362";""
"CHEMBL110514";"";"0";"359.40";"0";"2.61";"3i";"CC1(C)OC(=O)C(Oc2cccnc2)=C1c1ccc(S(C)(=O)=O)cc1";"IC50";"'='";"260.0";"nM";"6.58";"";"";"UO_0000065";"18.32";"0.36";"3.98";"7.98";"0";"CHEMBL664079";"Inhibition of PGE-2 production in CHO cells expressing human COX-2.";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"CHO";"None";"";"";"";"CHEMBL230";"Cyclooxygenase-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1131878";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"1999";"CHEMBL3308072";""
"CHEMBL4";"OFLOXACIN";"4";"361.37";"0";"1.54";"OFLOXACIN";"CC1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909131";"DRUGMATRIX: Cyclooxygenase COX-2 enzyme inhibition (substrate: Arachidonic acid)";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"Sf21";"None";"";"";"";"CHEMBL230";"Cyclooxygenase-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL4106362";""
"CHEMBL13";"METOPROLOL";"4";"267.37";"0";"1.61";"METOPROLOL";"COCCc1ccc(OCC(O)CNC(C)C)cc1";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909131";"DRUGMATRIX: Cyclooxygenase COX-2 enzyme inhibition (substrate: Arachidonic acid)";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"Sf21";"None";"";"";"";"CHEMBL230";"Cyclooxygenase-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL4106362";""
"CHEMBL1431";"METFORMIN";"4";"129.17";"0";"-1.03";"METFORMIN";"CN(C)C(=N)NC(=N)N";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909131";"DRUGMATRIX: Cyclooxygenase COX-2 enzyme inhibition (substrate: Arachidonic acid)";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"Sf21";"None";"";"";"";"CHEMBL230";"Cyclooxygenase-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL4106362";""
"CHEMBL2234865";"";"0";"441.50";"0";"4.67";"25";"CS(=O)(=O)c1ccc(-c2nc(NCCCc3cccs3)cc(C(F)(F)F)n2)cc1";"IC50";"'='";"826456.5";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3062548";"Inhibition of COX2 in Homo sapiens (human) whole blood";"B";"BAO_0000357";"single protein format";"Homo sapiens";"CHEMBL3638178";"Blood";"None";"None";"";"";"";"CHEMBL230";"Cyclooxygenase-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3046334";"1";"Scientific Literature";"Med Chem Res";"2012";"None";""
"CHEMBL270293";"";"0";"375.48";"0";"3.23";"44";"COc1cc(NCc2cccs2)nc(-c2ccc(S(C)(=O)=O)cc2)n1";"IC50";"'='";"0.4";"nM";"9.40";"";"";"UO_0000065";"25.03";"0.51";"6.17";"11.58";"0";"CHEMBL3062548";"Inhibition of COX2 in Homo sapiens (human) whole blood";"B";"BAO_0000357";"single protein format";"Homo sapiens";"CHEMBL3638178";"Blood";"None";"None";"";"";"";"CHEMBL230";"Cyclooxygenase-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3046334";"1";"Scientific Literature";"Med Chem Res";"2012";"None";""
"CHEMBL270510";"";"0";"421.44";"0";"4.49";"27";"Cc1ccc(CNc2cc(C(F)(F)F)nc(-c3ccc(S(C)(=O)=O)cc3)n2)cc1";"IC50";"'='";"48.4";"nM";"7.32";"";"";"UO_0000065";"17.36";"0.34";"2.83";"10.17";"0";"CHEMBL3062548";"Inhibition of COX2 in Homo sapiens (human) whole blood";"B";"BAO_0000357";"single protein format";"Homo sapiens";"CHEMBL3638178";"Blood";"None";"None";"";"";"";"CHEMBL230";"Cyclooxygenase-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3046334";"1";"Scientific Literature";"Med Chem Res";"2012";"None";""
"CHEMBL270111";"";"0";"413.47";"0";"4.56";"13";"CS(=O)(=O)c1ccc(-c2nc(NCC3CCCCC3)cc(C(F)(F)F)n2)cc1";"IC50";"'='";"1480.0";"nM";"5.83";"";"";"UO_0000065";"14.10";"0.28";"1.27";"8.10";"0";"CHEMBL3062548";"Inhibition of COX2 in Homo sapiens (human) whole blood";"B";"BAO_0000357";"single protein format";"Homo sapiens";"CHEMBL3638178";"Blood";"None";"None";"";"";"";"CHEMBL230";"Cyclooxygenase-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3046334";"1";"Scientific Literature";"Med Chem Res";"2012";"None";""
"CHEMBL410524";"";"0";"408.41";"0";"3.42";"6";"NS(=O)(=O)c1ccc(-c2nc(NCc3ccccc3)cc(C(F)(F)F)n2)cc1";"IC50";"'='";"3330.0";"nM";"5.48";"";"";"UO_0000065";"13.41";"0.27";"2.06";"5.59";"0";"CHEMBL3062548";"Inhibition of COX2 in Homo sapiens (human) whole blood";"B";"BAO_0000357";"single protein format";"Homo sapiens";"CHEMBL3638178";"Blood";"None";"None";"";"";"";"CHEMBL230";"Cyclooxygenase-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3046334";"1";"Scientific Literature";"Med Chem Res";"2012";"None";""
"CHEMBL408215";"";"0";"414.43";"0";"3.48";"4";"NS(=O)(=O)c1ccc(-c2nc(NCc3ccsc3)cc(C(F)(F)F)n2)cc1";"IC50";"'='";"51.9";"nM";"7.29";"";"";"UO_0000065";"17.58";"0.37";"3.80";"7.44";"0";"CHEMBL3062548";"Inhibition of COX2 in Homo sapiens (human) whole blood";"B";"BAO_0000357";"single protein format";"Homo sapiens";"CHEMBL3638178";"Blood";"None";"None";"";"";"";"CHEMBL230";"Cyclooxygenase-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3046334";"1";"Scientific Literature";"Med Chem Res";"2012";"None";""
"CHEMBL184";"ACYCLOVIR";"4";"225.21";"0";"-0.92";"ACV";"Nc1nc(O)c2ncn(COCCO)c2n1";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909131";"DRUGMATRIX: Cyclooxygenase COX-2 enzyme inhibition (substrate: Arachidonic acid)";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"Sf21";"None";"";"";"";"CHEMBL230";"Cyclooxygenase-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL4106362";""
"CHEMBL1201012";"FLURANDRENOLIDE";"4";"436.52";"0";"2.50";"FLURANDRENOLIDE";"CC1(C)O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)CC[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909131";"DRUGMATRIX: Cyclooxygenase COX-2 enzyme inhibition (substrate: Arachidonic acid)";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"Sf21";"None";"";"";"";"CHEMBL230";"Cyclooxygenase-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL4106362";""
"CHEMBL1365675";"AMITRAZ";"0";"293.41";"0";"4.87";"AMITRAZ";"Cc1ccc(/N=C/N(C)/C=N/c2ccc(C)cc2C)c(C)c1";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909131";"DRUGMATRIX: Cyclooxygenase COX-2 enzyme inhibition (substrate: Arachidonic acid)";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"Sf21";"None";"";"";"";"CHEMBL230";"Cyclooxygenase-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL4106362";""
"CHEMBL485549";"NIFURSOL";"0";"365.21";"0";"1.47";"NIFURSOL";"O=C(N/N=C/c1ccc([N+](=O)[O-])o1)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909131";"DRUGMATRIX: Cyclooxygenase COX-2 enzyme inhibition (substrate: Arachidonic acid)";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"Sf21";"None";"";"";"";"CHEMBL230";"Cyclooxygenase-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL4106362";""
"CHEMBL1830335";"";"0";"460.97";"1";"5.95";"12";"Cc1ccc(-c2cc(CCC(=O)Oc3ccc(C(C)C)cc3)nn2-c2ccc(Cl)nn2)cc1";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1833643";"Inhibition of COX2-mediated 6-keto PGF1alpha production in IL1-beta stimulated human A549 cells after 10 mins by EIA";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"A549";"None";"";"";"";"CHEMBL230";"Cyclooxygenase-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1828531";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2011";"CHEMBL3307651";""
